record_id,domain,tld,domain_length,sld_length,num_labels,subdomain_count,digit_count,hyphen_count,entropy,suspicious_keyword_count,brand_token_count,digit_ratio,hyphen_ratio,domain_age_days,rdap_status,dnssec,dns_status,a_count,aaaa_count,mx_count,ns_count,txt_count,cname_count,min_ttl,max_ttl,has_spf,has_dmarc,label,source,source_type,data_quality_status,subdomain_length,max_subdomain_length,special_character_count,special_character_ratio,has_ip_address,has_punycode,has_numeric_subdomain,registrar,registration_country,domain_status,nameserver_count
D005673,update-dropbox-secure.online,online,28,21,2,0,0,2,3.9233,2,0,0.0,0.0714,103,active,1,NOERROR,2,0,1,3,0,1,600,2400,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005674,update-account-amazon.online,online,28,21,2,0,0,2,3.709,2,1,0.0,0.0714,151,active,0,NOERROR,1,0,0,3,0,0,300,600,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005675,netflix-login.buzz,buzz,18,13,2,0,0,1,3.7255,1,1,0.0,0.0556,50,active,0,NOERROR,1,1,1,2,0,0,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005676,microsoft-secure-confirm.buzz,buzz,29,24,2,0,0,2,3.8144,2,1,0.0,0.069,78,active,0,NOERROR,2,0,0,3,1,1,120,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005677,account-amazon-secure.click,click,27,21,2,0,0,2,3.7784,2,1,0.0,0.0741,87,active,0,NOERROR,2,1,0,2,1,1,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005678,icloud-verification-263.online,online,30,23,2,0,3,2,3.9362,0,0,0.1,0.0667,98,active,0,NOERROR,2,0,0,2,0,0,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005679,microsoft-verification-513.vip,vip,30,26,2,0,3,2,3.9614,0,1,0.1,0.0667,101,active,0,NOERROR,1,0,0,3,1,0,120,240,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005680,mozilla-4264.de,de,15,12,2,0,4,1,3.6402,0,0,0.2667,0.0667,3174,active,0,NOERROR,4,0,2,4,7,2,300,600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005681,mozilla-4904.co,co,15,12,2,0,4,1,3.5069,0,0,0.2667,0.0667,767,active,0,NOERROR,4,2,0,2,8,2,1800,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005682,google-3855.com,com,15,11,2,0,4,1,3.3232,0,1,0.2667,0.0667,8851,active,0,NOERROR,2,2,3,3,2,1,3600,7200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005683,adobe-verification-962.icu,icu,26,22,2,0,3,2,4.0081,0,0,0.1154,0.0769,152,active,0,NOERROR,1,0,0,2,2,1,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005684,mail-microsoft.gov,gov,18,14,2,0,0,1,3.6835,0,1,0.0,0.0556,3263,active,0,NOERROR,3,0,2,4,8,0,900,900,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005685,secure-microsoft-secure.xyz,xyz,27,23,2,0,0,2,3.708,1,1,0.0,0.0741,165,active,1,NOERROR,2,0,1,3,2,1,120,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005686,wikipedia-1695.jp,jp,17,14,2,0,4,1,3.6901,0,0,0.2353,0.0588,2163,active,0,NOERROR,3,0,0,4,4,0,900,1800,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005687,adobe-account-account.site,site,26,21,2,0,0,2,3.5364,1,0,0.0,0.0769,135,active,0,NOERROR,1,1,1,2,2,0,300,600,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005688,wikipedia-3889.org,org,18,14,2,0,4,1,3.7947,0,0,0.2222,0.0556,6027,active,0,NOERROR,4,2,1,4,4,1,1800,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005689,linkedin-unlock-4323.info,info,25,20,2,0,4,2,3.7337,0,0,0.16,0.08,72,active,0,NOERROR,1,0,0,2,2,0,120,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005690,wikipedia-1827.in,in,17,14,2,0,4,1,3.6169,0,0,0.2353,0.0588,3203,active,0,NOERROR,2,2,2,4,2,0,300,600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005691,icloud-verification-215.site,site,28,23,2,0,3,2,4.0356,0,0,0.1071,0.0714,51,active,0,NOERROR,1,1,0,2,0,1,120,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005692,signin-netflix.info,info,19,14,2,0,0,1,3.3006,1,1,0.0,0.0526,63,active,0,NOERROR,2,1,0,2,2,0,600,600,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005693,adobe-4280.edu,edu,14,10,2,0,4,1,3.5216,0,0,0.2857,0.0714,2663,active,1,NOERROR,4,0,3,3,5,2,900,900,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005694,secure-paypal-secure.top,top,24,20,2,0,0,2,3.5535,1,1,0.0,0.0833,83,active,0,NOERROR,1,1,0,3,1,1,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005695,support-cloudflare.jp,jp,21,18,2,0,0,1,3.7849,1,0,0.0,0.0476,6580,active,1,NOERROR,1,2,2,2,5,2,1800,7200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005696,mail-dropbox.jp,jp,15,12,2,0,0,1,3.6402,0,0,0.0,0.0667,8467,active,0,NOERROR,1,0,1,4,2,1,300,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005697,dropbox-3190.gov,gov,16,12,2,0,4,1,3.7028,0,0,0.25,0.0625,3039,active,1,NOERROR,4,1,3,2,4,2,300,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005698,verify-account-docusign.buzz,buzz,28,23,2,0,0,2,4.1106,2,0,0.0,0.0714,130,active,0,NOERROR,2,0,0,3,2,0,600,2400,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005699,update-outlook-secure.work,work,26,21,2,0,0,2,3.7193,2,0,0.0,0.0769,61,active,0,NOERROR,1,0,1,3,1,0,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005700,adobe-2269.io,io,13,10,2,0,4,1,3.3927,0,0,0.3077,0.0769,880,active,1,NOERROR,3,2,2,5,2,2,3600,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D005701,icann-3491.io,io,13,10,2,0,4,1,3.3927,0,0,0.3077,0.0769,6714,active,1,NOERROR,4,1,3,5,2,1,600,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D005702,microsoft-unlock.live,live,21,16,2,0,0,1,3.8802,0,1,0.0,0.0476,123,active,0,NOERROR,2,0,1,2,2,1,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005703,support-wikipedia.com,com,21,17,2,0,0,1,3.8442,1,0,0.0,0.0476,1134,active,1,NOERROR,2,2,3,3,3,0,3600,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005704,microsoft-2528.jp,jp,17,14,2,0,4,1,3.8522,0,1,0.2353,0.0588,2493,active,1,NOERROR,2,1,2,4,8,0,900,900,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005705,paypal-unlock-account.top,top,25,21,2,0,0,2,3.4831,1,1,0.0,0.08,100,active,1,NOERROR,2,1,0,2,0,1,60,240,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005706,docusign-secure-password.xyz,xyz,28,24,2,0,0,2,4.0216,1,0,0.0,0.0714,121,active,0,NOERROR,1,1,0,3,2,0,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005707,github-3455.in,in,14,11,2,0,4,1,3.5216,0,0,0.2857,0.0714,2380,active,1,NOERROR,3,1,2,3,2,2,3600,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005708,wikipedia-3324.co,co,17,14,2,0,4,1,3.6901,0,0,0.2353,0.0588,7636,active,0,NOERROR,4,1,0,5,5,2,1800,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D005709,outlook-verification-285.vip,vip,28,24,2,0,3,2,4.0216,0,0,0.1071,0.0714,153,active,0,NOERROR,1,0,0,3,2,1,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005710,google-account-4155.site,site,24,19,2,0,4,2,3.8868,1,1,0.1667,0.0833,151,active,0,NOERROR,2,0,1,3,2,1,120,480,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005711,icann-4609.in,in,13,10,2,0,4,1,3.1808,0,0,0.3077,0.0769,1827,active,1,NOERROR,1,1,3,4,7,2,900,1800,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005712,google-2852.org,org,15,11,2,0,4,1,3.1396,0,1,0.2667,0.0667,5842,active,0,NOERROR,2,2,0,4,6,1,600,600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005713,login-account-docusign.info,info,27,22,2,0,0,2,3.5879,2,0,0.0,0.0741,134,active,0,NOERROR,2,1,1,2,0,1,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005714,cloud-stackoverflow.gov,gov,23,19,2,0,0,1,3.9149,0,0,0.0,0.0435,7020,active,1,NOERROR,4,0,2,3,4,1,600,2400,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005715,signin-dropbox.site,site,19,14,2,0,0,1,3.6819,1,0,0.0,0.0526,33,active,1,NOERROR,2,1,0,3,0,1,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005716,ubuntu-3249.jp,jp,14,11,2,0,4,1,3.4677,0,0,0.2857,0.0714,765,active,0,NOERROR,3,0,3,2,6,0,3600,14400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005717,iana-4167.in,in,12,9,2,0,4,1,3.085,0,0,0.3333,0.0833,4013,active,1,NOERROR,2,1,1,4,8,0,300,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005718,icann-3442.gov,gov,14,10,2,0,4,1,3.5216,0,0,0.2857,0.0714,7558,active,1,NOERROR,1,0,2,5,7,0,3600,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D005719,amazon-verification-709.work,work,28,23,2,0,3,2,4.0836,0,1,0.1071,0.0714,45,active,1,NOERROR,2,0,1,2,2,0,120,120,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005720,outlook-secure-update.online,online,28,21,2,0,0,2,3.7804,2,0,0.0,0.0714,106,active,0,NOERROR,1,1,0,3,2,0,600,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005721,apple-verification-856.site,site,27,22,2,0,3,2,3.9862,0,1,0.1111,0.0741,137,active,0,NOERROR,2,0,0,3,1,1,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005722,recovery-account-dropbox.site,site,29,24,2,0,0,2,3.9523,1,0,0.0,0.069,30,active,0,NOERROR,2,1,0,3,0,0,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005723,mail-stackoverflow.de,de,21,18,2,0,0,1,4.0114,0,0,0.0,0.0476,2732,active,0,NOERROR,1,0,1,4,7,0,900,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005724,confirm-linkedin-secure.live,live,28,23,2,0,0,2,3.7804,2,0,0.0,0.0714,69,active,0,NOERROR,2,1,0,2,1,1,120,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005725,linkedin-3015.net,net,17,13,2,0,4,1,3.5725,0,0,0.2353,0.0588,5795,active,0,NOERROR,2,1,1,2,8,1,300,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005726,dropbox-secure-recovery.live,live,28,23,2,0,0,2,3.7229,1,0,0.0,0.0714,110,active,1,NOERROR,1,1,0,2,1,0,300,300,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005727,status-dropbox.gov,gov,18,14,2,0,0,1,3.6835,0,0,0.0,0.0556,5253,active,1,NOERROR,1,1,2,4,4,2,300,300,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005728,mozilla-3161.io,io,15,12,2,0,4,1,3.3736,0,0,0.2667,0.0667,4222,active,0,NOERROR,1,2,3,2,2,1,600,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005729,login-account-docusign.buzz,buzz,27,22,2,0,0,2,3.7542,2,0,0.0,0.0741,173,active,0,NOERROR,2,0,0,3,0,0,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005730,login-amazon-secure.icu,icu,23,19,2,0,0,2,3.8279,2,1,0.0,0.087,68,active,1,NOERROR,2,0,1,2,2,0,120,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005731,amazon-2197.in,in,14,11,2,0,4,1,3.5216,0,1,0.2857,0.0714,5126,active,1,NOERROR,1,1,0,4,7,2,900,1800,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005732,stackoverflow-2064.de,de,21,18,2,0,4,1,4.2018,0,0,0.1905,0.0476,6124,active,0,NOERROR,1,1,1,3,3,1,300,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005733,adobe-3872.de,de,13,10,2,0,4,1,3.3927,0,0,0.3077,0.0769,6880,active,1,NOERROR,3,2,0,3,7,0,300,300,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005734,paypal-verification-853.info,info,28,23,2,0,3,2,3.9947,0,1,0.1071,0.0714,5,active,0,NOERROR,1,0,1,3,2,0,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005735,cisco-4982.com,com,14,10,2,0,4,1,3.3249,0,0,0.2857,0.0714,2723,active,1,NOERROR,1,0,1,2,5,0,3600,14400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005736,support-adobe.gov,gov,17,13,2,0,0,1,3.6901,1,0,0.0,0.0588,4939,active,0,NOERROR,2,0,2,3,3,0,1800,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005737,oracle-4988.co,co,14,11,2,0,4,1,3.3788,0,0,0.2857,0.0714,6415,active,1,NOERROR,1,2,3,2,6,0,600,2400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005738,stripe-3541.edu,edu,15,11,2,0,4,1,3.7736,0,0,0.2667,0.0667,715,active,0,NOERROR,4,1,0,2,3,0,900,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005739,amazon-secure-login.work,work,24,19,2,0,0,2,3.9702,2,1,0.0,0.0833,63,active,0,NOERROR,1,0,1,2,0,0,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005740,google-account.site,site,19,14,2,0,0,1,3.5766,1,1,0.0,0.0526,177,active,0,NOERROR,2,1,0,3,1,1,120,480,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005741,google-1360.org,org,15,11,2,0,4,1,3.2729,0,1,0.2667,0.0667,6108,active,0,NOERROR,2,0,2,2,7,2,1800,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005742,login-apple-secure.xyz,xyz,22,18,2,0,0,2,3.9706,2,1,0.0,0.0909,35,active,0,NOERROR,1,0,0,2,1,0,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005743,account-account-adobe.top,top,25,21,2,0,0,2,3.3835,1,0,0.0,0.08,68,active,0,NOERROR,2,1,0,2,2,1,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005744,cloudflare-3749.jp,jp,18,15,2,0,4,1,4.0588,0,0,0.2222,0.0556,4895,active,0,NOERROR,3,0,1,4,5,2,3600,7200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005745,wikipedia-2459.edu,edu,18,14,2,0,4,1,3.6835,0,0,0.2222,0.0556,5663,active,1,NOERROR,4,0,3,2,6,0,3600,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005746,oracle-3300.gov,gov,15,11,2,0,4,1,3.5069,0,0,0.2667,0.0667,5672,active,1,NOERROR,1,2,1,3,4,0,300,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005747,signin-account-linkedin.online,online,30,23,2,0,0,2,3.5315,2,0,0.0,0.0667,101,active,0,NOERROR,1,0,0,2,0,1,600,2400,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005748,dropbox-secure-billing.top,top,26,22,2,0,0,2,3.9791,1,0,0.0,0.0769,165,active,0,NOERROR,2,0,1,2,0,0,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005749,verify-apple-secure.vip,vip,23,19,2,0,0,2,3.6212,2,1,0.0,0.087,7,active,0,NOERROR,1,0,0,2,1,0,600,2400,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005750,cisco-4653.de,de,13,10,2,0,4,1,3.5466,0,0,0.3077,0.0769,1774,active,1,NOERROR,2,2,0,4,8,2,300,300,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005751,adobe-secure-verify.buzz,buzz,24,19,2,0,0,2,3.835,2,0,0.0,0.0833,78,active,0,NOERROR,2,0,0,2,0,0,60,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005752,login-netflix-secure.xyz,xyz,24,20,2,0,0,2,3.9702,2,1,0.0,0.0833,44,active,1,NOERROR,2,1,1,2,0,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005753,mail-dropbox.in,in,15,12,2,0,0,1,3.6402,0,0,0.0,0.0667,7619,active,1,NOERROR,4,0,2,4,6,2,300,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005754,apple-verify-8422.live,live,22,17,2,0,4,2,3.6978,1,1,0.1818,0.0909,162,active,0,NOERROR,1,1,1,2,2,0,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005755,mozilla-4088.in,in,15,12,2,0,4,1,3.5069,0,0,0.2667,0.0667,852,active,1,NOERROR,1,0,3,2,2,0,300,300,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005756,status-amazon.de,de,16,13,2,0,0,1,3.4528,0,1,0.0,0.0625,6179,active,1,NOERROR,1,0,0,4,7,2,1800,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005757,netflix-password-account.online,online,31,24,2,0,0,2,4.0266,1,1,0.0,0.0645,117,active,0,NOERROR,2,0,0,2,1,0,60,60,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005758,account-google.top,top,18,14,2,0,0,1,3.3921,1,1,0.0,0.0556,74,active,1,NOERROR,2,0,1,2,1,1,60,60,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005759,cloud-dropbox.in,in,16,13,2,0,0,1,3.5778,0,0,0.0,0.0625,2939,active,1,NOERROR,1,2,0,5,2,0,1800,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D005760,status-python.net,net,17,13,2,0,0,1,3.3816,0,0,0.0,0.0588,5742,active,1,NOERROR,2,1,2,2,3,0,1800,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005761,docs-python.net,net,15,11,2,0,0,1,3.5069,0,0,0.0,0.0667,3590,active,1,NOERROR,4,2,3,2,2,0,600,600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005762,paypal-verification-910.click,click,29,23,2,0,3,2,4.0473,0,1,0.1034,0.069,136,active,0,NOERROR,2,0,1,3,0,0,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005763,icloud-support.work,work,19,14,2,0,0,1,3.6819,1,0,0.0,0.0526,5,active,0,NOERROR,2,0,1,3,1,0,600,600,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005764,google-2978.com,com,15,11,2,0,4,1,3.4566,0,1,0.2667,0.0667,8612,active,1,NOERROR,3,1,2,2,7,2,900,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005765,outlook-verification-199.work,work,29,24,2,0,3,2,3.9489,0,0,0.1034,0.069,173,active,1,NOERROR,2,0,0,3,2,0,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005766,support-linkedin-secure.top,top,27,23,2,0,0,2,3.8101,2,0,0.0,0.0741,26,active,1,NOERROR,1,0,1,3,1,1,600,600,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005767,icloud-password-account.vip,vip,27,23,2,0,0,2,3.8842,1,0,0.0,0.0741,42,active,0,NOERROR,2,1,0,3,0,0,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005768,paypal-login-5540.click,click,23,17,2,0,4,2,3.7951,1,1,0.1739,0.087,143,active,0,NOERROR,1,0,0,3,1,0,60,240,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005769,unlock-account-icloud.top,top,25,21,2,0,0,2,3.4937,1,0,0.0,0.08,70,active,0,NOERROR,2,0,1,3,1,0,600,2400,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005770,password-account-outlook.xyz,xyz,28,24,2,0,0,2,3.9642,1,0,0.0,0.0714,153,active,1,NOERROR,1,0,0,2,2,1,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005771,github-1463.edu,edu,15,11,2,0,4,1,3.7736,0,0,0.2667,0.0667,3861,active,0,NOERROR,4,2,3,5,4,1,900,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D005772,stackoverflow-3514.net,net,22,18,2,0,4,1,4.1867,0,0,0.1818,0.0455,1378,active,1,NOERROR,1,2,1,3,6,0,600,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005773,microsoft-100.in,in,16,13,2,0,3,1,3.625,0,1,0.1875,0.0625,4581,active,0,NOERROR,4,0,1,4,8,0,600,600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005774,google-unlock.site,site,18,13,2,0,0,1,3.5724,0,1,0.0,0.0556,155,active,0,NOERROR,2,0,0,3,0,0,300,600,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005775,adobe-verify-457.work,work,21,16,2,0,3,2,4.0114,1,0,0.1429,0.0952,130,active,1,NOERROR,1,0,0,2,2,1,60,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005776,outlook-verify-8045.icu,icu,23,19,2,0,4,2,4.056,1,0,0.1739,0.087,86,active,0,NOERROR,2,1,0,2,2,0,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005777,api-iana.jp,jp,11,8,2,0,0,1,2.6635,0,0,0.0,0.0909,8657,active,0,NOERROR,4,2,2,4,3,0,600,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D005778,icann-3613.net,net,14,10,2,0,4,1,3.3249,0,0,0.2857,0.0714,4712,active,0,NOERROR,1,0,3,5,8,1,3600,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D005779,confirm-linkedin.live,live,21,16,2,0,0,1,3.5945,1,0,0.0,0.0476,174,active,0,NOERROR,1,1,0,2,0,0,120,480,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005780,paypal-billing-4227.live,live,24,19,2,0,4,2,3.7202,0,1,0.1667,0.0833,47,active,1,NOERROR,1,1,1,2,2,1,120,240,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005781,amazon-4095.net,net,15,11,2,0,4,1,3.6402,0,1,0.2667,0.0667,7933,active,0,NOERROR,4,0,2,2,4,1,600,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005782,github-4466.de,de,14,11,2,0,4,1,3.5216,0,0,0.2857,0.0714,2464,active,0,NOERROR,3,1,2,3,5,2,600,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005783,confirm-adobe.online,online,20,13,2,0,0,1,3.6464,1,0,0.0,0.05,152,active,0,NOERROR,2,0,0,3,1,1,120,240,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D005784,apple-verification-626.click,click,28,22,2,0,3,2,3.9233,0,1,0.1071,0.0714,48,active,0,NOERROR,2,0,1,2,2,1,300,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D005785,support-google.gov,gov,18,14,2,0,0,1,3.3502,1,1,0.0,0.0556,5542,active,0,NOERROR,4,0,1,2,4,0,900,900,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
